"id_ventil_hsup","id_ventil_date","id_agent","date_lundi","m_abs","m_hors_contrat","m_sup","m_sup_25","m_sup_50","m_djf","m_1_mai","m_nuit","m_normales","m_simples","m_composees","m_recuperees","m_sup_25_r","m_sup_50_r","m_djf_r","m_1_mai_r","m_nuit_r","m_normales_r","m_simples_r","m_composees_r","etat","version","m_abs_as400","m_rappel_service"
"6505","22","9003374","2016-02-29T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"6506","22","9003374","2016-03-07T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6507","22","9003374","2016-03-14T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"6508","22","9003374","2016-03-21T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"6509","22","9003374","2016-03-28T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"7114","25","9004474","2016-04-18T00:00:00.000","0","960","960","480","480","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7126","25","9004144","2016-04-25T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7120","25","9004888","2016-03-07T00:00:00.000","0","600","0","0","0","0","0","0","600","0","0","0","0","0","0","0","0","0","0","0","7","1","936","0"
"6760","24","9004030","2016-02-22T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"5947","20","9004987","2016-02-08T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"5066","18","9003385","2016-01-04T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"5184","18","9005679","2015-12-28T00:00:00.000","0","270","270","0","0","240","0","30","0","0","0","270","0","0","240","0","30","0","0","0","7","1","0","270"
"5186","18","9003990","2016-01-11T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"5068","18","9004056","2015-12-21T00:00:00.000","0","330","330","0","0","0","0","0","0","180","150","0","0","0","0","0","0","0","0","0","7","1","0","0"
"5069","18","9004056","2015-12-28T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","0","0","0","0","0","0","0","0","0","7","1","0","0"
"5070","18","9004056","2016-01-04T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"5071","18","9004056","2016-01-11T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"5072","18","9004056","2016-01-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"5073","18","9005466","2015-11-16T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","600","0","0","0","0","0","0","180","420","7","1","0","0"
"5190","18","9003299","2015-12-28T00:00:00.000","0","180","180","0","0","180","0","0","0","0","0","180","0","0","180","0","0","0","0","0","7","1","0","0"
"5191","18","9003299","2016-01-04T00:00:00.000","0","180","180","0","0","180","0","0","0","0","0","180","0","0","180","0","0","0","0","0","7","1","468","0"
"5192","18","9003299","2016-01-11T00:00:00.000","0","360","360","0","0","240","0","0","0","120","0","360","0","0","240","0","0","0","120","0","7","1","0","0"
"5074","18","9003792","2015-12-28T00:00:00.000","0","315","315","0","0","240","0","0","0","75","0","315","0","0","240","0","0","0","75","0","7","1","0","0"
"5075","18","9003792","2016-01-11T00:00:00.000","0","45","45","0","0","0","0","45","0","0","0","45","0","0","0","0","45","0","0","0","7","1","0","0"
"5076","18","9003792","2016-01-18T00:00:00.000","0","15","15","0","0","0","0","15","0","0","0","15","0","0","0","0","15","0","0","0","7","1","0","0"
"5258","18","9005311","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5259","18","9005311","2016-01-11T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"5260","18","9005311","2016-01-18T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"5198","18","9003395","2016-01-11T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"5262","18","9003392","2015-12-28T00:00:00.000","0","270","270","0","0","240","0","30","0","0","0","270","0","0","240","0","30","0","0","0","7","1","0","270"
"5263","18","9003392","2016-01-04T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"5077","18","9003973","2016-01-11T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"5078","18","9003973","2016-01-18T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","450"
"5199","18","9003388","2015-12-28T00:00:00.000","0","720","720","0","0","375","0","300","0","45","0","720","0","0","375","0","300","0","45","0","7","1","0","0"
"5200","18","9003388","2016-01-04T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"5201","18","9003388","2016-01-11T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"5202","18","9003388","2016-01-18T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"5206","18","9004276","2016-01-04T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"5207","18","9004276","2016-01-11T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"5208","18","9004276","2016-01-18T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","60","0","0","0","0","0","0","60","0","7","1","0","0"
"5267","18","9005695","2015-12-28T00:00:00.000","0","1020","1020","0","0","0","0","720","0","180","120","1020","0","0","0","0","720","0","180","120","7","1","0","0"
"4436","16","9004373","2015-11-23T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"4448","16","9003085","2015-12-07T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"4449","16","9003085","2015-12-21T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4462","16","9004647","2015-10-05T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"4463","16","9004647","2015-11-02T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"4464","16","9004647","2015-11-09T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","120","0","0","120","0","0","0","0","0","7","1","0","0"
"4465","16","9004647","2015-11-23T00:00:00.000","0","420","420","0","0","0","0","0","0","180","240","420","0","0","0","0","0","0","180","240","7","1","0","0"
"4474","16","9003779","2015-12-07T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"4482","16","9003506","2015-12-07T00:00:00.000","0","30","30","0","0","30","0","0","0","0","0","30","0","0","30","0","0","0","0","0","7","1","0","0"
"6502","22","9005136","2016-03-07T00:00:00.000","0","360","360","0","0","0","0","0","0","180","180","240","0","0","0","0","0","0","120","120","7","1","0","0"
"6512","22","9003718","2016-02-22T00:00:00.000","0","240","240","0","0","0","0","180","0","60","0","240","0","0","0","0","180","0","60","0","7","1","0","0"
"6513","22","9003718","2016-02-29T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6514","22","9003828","2016-03-14T00:00:00.000","0","480","480","0","0","0","0","120","0","180","180","480","0","0","0","0","120","0","180","180","7","1","0","0"
"6515","22","9002939","2016-02-22T00:00:00.000","0","405","405","0","0","0","0","0","0","180","225","405","0","0","0","0","0","0","180","225","7","1","0","0"
"6516","22","9002939","2016-02-29T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6517","22","9002939","2016-03-14T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"6528","22","9004980","2016-02-22T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6529","22","9004980","2016-03-07T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"7164","26","9005285","2016-04-18T00:00:00.000","0","450","450","0","0","0","0","150","0","180","120","450","0","0","0","0","150","0","180","120","7","1","0","0"
"5197","18","9004369","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5261","18","9004685","2016-01-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"5264","18","9005687","2015-12-28T00:00:00.000","0","450","450","0","0","120","0","330","0","0","0","450","0","0","120","0","330","0","0","0","7","1","0","0"
"5265","18","9005687","2016-01-04T00:00:00.000","0","480","480","0","0","180","0","300","0","0","0","480","0","0","180","0","300","0","0","0","7","1","0","0"
"5266","18","9005687","2016-01-11T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"5203","18","9005310","2015-12-28T00:00:00.000","0","300","300","0","0","300","0","0","0","0","0","300","0","0","300","0","0","0","0","0","7","1","0","0"
"5204","18","9005310","2016-01-11T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"5205","18","9005688","2015-12-28T00:00:00.000","0","840","840","0","0","120","0","600","0","120","0","840","0","0","120","0","600","0","120","0","7","1","0","0"
"5079","18","9003400","2015-12-28T00:00:00.000","0","270","270","0","0","240","0","30","0","0","0","270","0","0","240","0","30","0","0","0","7","1","0","270"
"5269","18","9003982","2016-01-11T00:00:00.000","0","525","525","0","0","0","0","300","0","180","45","525","0","0","0","0","300","0","180","45","7","1","0","0"
"5270","18","9003982","2016-01-18T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"5080","18","9003376","2015-12-28T00:00:00.000","0","930","930","0","0","0","0","420","0","180","330","930","0","0","0","0","420","0","180","330","7","1","0","0"
"5081","18","9003376","2016-01-04T00:00:00.000","0","720","720","0","0","0","0","420","0","180","120","720","0","0","0","0","420","0","180","120","7","1","0","0"
"5082","18","9003376","2016-01-11T00:00:00.000","0","495","495","0","0","0","0","0","0","180","315","495","0","0","0","0","0","0","180","315","7","1","0","0"
"5083","18","9003376","2016-01-18T00:00:00.000","0","345","345","0","0","0","0","0","0","180","165","345","0","0","0","0","0","0","180","165","7","1","0","0"
"5271","18","9003718","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5272","18","9003718","2016-01-18T00:00:00.000","0","45","45","0","0","0","0","45","0","0","0","45","0","0","0","0","45","0","0","0","7","1","0","0"
"5086","18","9003525","2016-01-18T00:00:00.000","0","105","105","0","0","0","0","105","0","0","0","105","0","0","0","0","105","0","0","0","7","1","0","0"
"5087","18","9003525","2016-01-25T00:00:00.000","0","30","30","0","0","0","0","30","0","0","0","30","0","0","0","0","30","0","0","0","7","1","0","0"
"5088","18","9003382","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5089","18","9003382","2016-01-04T00:00:00.000","0","480","480","0","0","180","0","300","0","0","0","480","0","0","180","0","300","0","0","0","7","1","0","0"
"5090","18","9003382","2016-01-18T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"5092","18","9004228","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5276","18","9004799","2015-12-28T00:00:00.000","0","300","300","0","0","60","0","0","0","180","60","300","0","0","60","0","0","0","180","60","7","1","0","0"
"5096","18","9005692","2015-12-28T00:00:00.000","0","15","15","0","0","0","0","0","0","15","0","15","0","0","0","0","0","0","15","0","7","1","0","0"
"5095","18","9003006","2015-12-28T00:00:00.000","0","270","270","0","0","240","0","30","0","0","0","270","0","0","240","0","30","0","0","0","7","1","0","270"
"5097","18","9005683","2015-12-28T00:00:00.000","0","270","270","0","0","240","0","30","0","0","0","270","0","0","240","0","30","0","0","0","7","1","0","270"
"5100","18","9003367","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5102","18","9004737","2015-11-30T00:00:00.000","0","840","840","0","0","90","0","0","0","180","570","840","0","0","90","0","0","0","180","570","7","1","0","0"
"5103","18","9004737","2015-12-07T00:00:00.000","0","810","810","0","0","90","0","0","0","180","540","810","0","0","90","0","0","0","180","540","7","1","0","0"
"5104","18","9004737","2015-12-14T00:00:00.000","0","1470","1470","0","0","90","0","300","0","180","900","1470","0","0","90","0","300","0","180","900","7","1","0","0"
"5105","18","9004737","2015-12-21T00:00:00.000","0","540","540","0","0","0","0","30","0","180","330","540","0","0","0","0","30","0","180","330","7","1","0","0"
"5106","18","9004737","2015-12-28T00:00:00.000","0","420","420","0","0","150","0","30","0","180","60","420","0","0","150","0","30","0","180","60","7","1","0","0"
"5107","18","9004737","2016-01-04T00:00:00.000","0","870","870","0","0","0","0","120","0","180","570","870","0","0","0","0","120","0","180","570","7","1","0","0"
"5111","18","9005177","2015-11-16T00:00:00.000","0","240","0","0","0","0","0","0","240","0","0","240","0","0","0","0","0","240","0","0","7","1","936","0"
"5114","18","9004233","2015-12-28T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"5118","18","9005399","2015-12-28T00:00:00.000","0","165","165","0","0","0","0","0","0","165","0","165","0","0","0","0","0","0","165","0","7","1","0","0"
"5121","18","9004985","2015-12-28T00:00:00.000","0","300","300","0","0","300","0","0","0","0","0","300","0","0","300","0","0","0","0","0","7","1","0","0"
"4445","16","9005285","2015-12-14T00:00:00.000","0","225","225","0","0","0","0","75","0","150","0","225","0","0","0","0","75","0","150","0","7","1","0","0"
"4446","16","9005285","2015-12-21T00:00:00.000","0","45","45","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","45","0","7","1","0","0"
"4447","16","9005285","2015-12-28T00:00:00.000","0","135","135","0","0","0","0","0","0","135","0","135","0","0","0","0","0","0","135","0","7","1","0","0"
"4453","16","9005694","2015-11-16T00:00:00.000","0","1140","1140","0","0","510","0","15","0","180","435","1140","0","0","510","0","15","0","180","435","7","1","0","0"
"4454","16","9005694","2015-11-23T00:00:00.000","0","780","780","0","0","0","0","300","0","180","300","780","0","0","0","0","300","0","180","300","7","1","0","0"
"4455","16","9005694","2015-11-30T00:00:00.000","0","135","135","0","0","0","0","135","0","0","0","135","0","0","0","0","135","0","0","0","7","1","0","0"
"4456","16","9005694","2015-12-14T00:00:00.000","0","570","570","0","0","0","0","150","0","180","240","570","0","0","0","0","150","0","180","240","7","1","0","570"
"4472","16","9005608","2015-11-30T00:00:00.000","0","360","360","0","0","0","0","0","0","180","180","360","0","0","0","0","0","0","180","180","7","1","0","0"
"4473","16","9005608","2015-12-28T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4475","16","9003146","2015-11-30T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"4476","16","9003146","2015-12-14T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4477","16","9003146","2015-12-21T00:00:00.000","0","420","420","0","0","120","0","300","0","0","0","420","0","0","120","0","300","0","0","0","7","1","0","0"
"4488","16","9004987","2015-11-23T00:00:00.000","0","600","600","0","0","210","0","300","0","90","0","600","0","0","210","0","300","0","90","0","7","1","0","0"
"4489","16","9004987","2015-11-30T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"4490","16","9004987","2015-12-07T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4491","16","9004987","2015-12-14T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"4493","16","9003943","2015-09-07T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"4494","16","9003943","2015-11-02T00:00:00.000","0","180","180","0","0","180","0","0","0","0","0","180","0","0","180","0","0","0","0","0","7","1","0","0"
"4495","16","9003943","2015-11-09T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"4496","16","9003943","2015-11-16T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","180","0","0","0","0","0","180","0","0","7","1","1872","0"
"4497","16","9003943","2015-11-23T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"4498","16","9003943","2015-11-30T00:00:00.000","0","270","270","0","0","0","0","30","0","180","60","270","0","0","0","0","30","0","180","60","7","1","0","0"
"4499","16","9003943","2015-12-07T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4512","16","9003381","2015-11-30T00:00:00.000","0","60","60","0","0","0","0","60","0","0","0","60","0","0","0","0","60","0","0","0","7","1","0","0"
"4514","16","9003719","2015-11-30T00:00:00.000","0","720","720","0","0","0","0","0","0","180","540","720","0","0","0","0","0","0","180","540","7","1","0","0"
"4515","16","9003719","2015-12-14T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"4554","16","9004778","2015-09-21T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"4555","16","9004778","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"4556","16","9004778","2015-11-23T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"4557","16","9004778","2015-11-30T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"4582","16","9003374","2015-11-23T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"4592","16","9003525","2015-11-30T00:00:00.000","0","60","60","0","0","0","0","60","0","0","0","60","0","0","0","0","60","0","0","0","7","1","0","0"
"4594","16","9003382","2015-11-23T00:00:00.000","0","120","120","0","0","0","0","120","0","0","0","120","0","0","0","0","120","0","0","0","7","1","0","0"
"4595","16","9003382","2015-11-30T00:00:00.000","0","180","180","0","0","0","0","180","0","0","0","180","0","0","0","0","180","0","0","0","7","1","0","0"
"4596","16","9003382","2015-12-07T00:00:00.000","0","30","30","0","0","0","0","30","0","0","0","30","0","0","0","0","30","0","0","0","7","1","0","0"
"4601","16","9003427","2015-11-23T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"4602","16","9003427","2015-12-07T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"4634","16","9005177","2015-11-09T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4635","16","9005177","2015-11-16T00:00:00.000","0","90","0","0","0","0","0","0","90","0","0","90","0","0","0","0","0","90","0","0","7","1","936","0"
"4657","16","9004984","2015-11-30T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"4658","16","9004984","2015-12-07T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4659","16","9004984","2015-12-14T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"4667","16","9003793","2015-12-07T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4678","16","9005309","2015-11-30T00:00:00.000","0","480","480","0","0","180","0","300","0","0","0","480","0","0","180","0","300","0","0","0","7","1","0","0"
"4679","16","9005309","2015-12-14T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4688","16","9003507","2015-12-07T00:00:00.000","0","180","180","0","0","0","0","0","0","180","0","180","0","0","0","0","0","0","180","0","7","1","0","180"
"4689","16","9003507","2015-12-14T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"4690","16","9003507","2015-12-21T00:00:00.000","0","420","420","0","0","120","0","300","0","0","0","420","0","0","120","0","300","0","0","0","7","1","0","0"
"4725","16","9003724","2015-12-07T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4745","16","9005684","2015-11-16T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","600","0","0","0","0","0","0","180","420","7","1","0","0"
"4746","16","9005684","2015-11-23T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","960","0"
"4747","16","9005684","2015-11-30T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"4748","16","9005684","2015-12-07T00:00:00.000","0","165","165","0","0","0","0","0","0","165","0","165","0","0","0","0","0","0","165","0","7","1","0","0"
"4749","16","9005684","2015-12-14T00:00:00.000","0","270","270","0","0","0","0","120","0","150","0","270","0","0","0","0","120","0","150","0","7","1","0","0"
"4750","16","9005684","2015-12-21T00:00:00.000","0","540","540","0","0","510","0","0","0","30","0","540","0","0","510","0","0","0","30","0","7","1","0","0"
"4751","16","9005684","2015-12-28T00:00:00.000","0","45","45","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","45","0","7","1","0","0"
"4773","16","9005126","2015-12-21T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4826","16","9005525","2015-09-28T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4827","16","9005525","2015-10-05T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4828","16","9005525","2015-10-19T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4829","16","9005525","2015-11-02T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4830","16","9005525","2015-11-16T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4831","16","9005525","2015-11-23T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4503","16","9004936","2015-11-23T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"4504","16","9004936","2015-12-07T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"4509","16","9005313","2015-12-14T00:00:00.000","0","75","0","0","0","0","0","0","75","0","0","75","0","0","0","0","0","75","0","0","7","1","480","0"
"4529","16","9005697","2015-11-09T00:00:00.000","0","60","60","0","0","0","0","30","0","30","0","60","0","0","0","0","30","0","30","0","7","1","0","0"
"4530","16","9005697","2015-11-16T00:00:00.000","0","45","45","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","45","0","7","1","0","0"
"4531","16","9005697","2015-11-23T00:00:00.000","0","225","225","0","0","0","0","0","0","180","45","225","0","0","0","0","0","0","180","45","7","1","0","0"
"4532","16","9005697","2015-11-30T00:00:00.000","0","90","90","0","0","0","0","90","0","0","0","90","0","0","0","0","90","0","0","0","7","1","0","0"
"4533","16","9005697","2015-12-14T00:00:00.000","0","570","570","0","0","0","0","150","0","180","240","570","0","0","0","0","150","0","180","240","7","1","0","570"
"4540","16","9005633","2015-11-30T00:00:00.000","0","180","180","0","0","0","0","0","0","180","0","180","0","0","0","0","0","0","180","0","7","1","0","0"
"4510","16","9005479","2015-06-01T00:00:00.000","0","900","900","0","0","585","0","0","0","180","135","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4511","16","9005479","2015-06-08T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4513","16","9003385","2015-11-30T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"4552","16","9003973","2015-11-09T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"4553","16","9003973","2015-12-14T00:00:00.000","0","570","570","0","0","0","0","150","0","180","240","570","0","0","0","0","150","0","180","240","7","1","0","570"
"4574","16","9003376","2015-11-23T00:00:00.000","0","600","600","0","0","0","0","420","0","180","0","600","0","0","0","0","420","0","180","0","7","1","0","0"
"4575","16","9003376","2015-11-30T00:00:00.000","0","660","660","0","0","0","0","0","0","180","480","660","0","0","0","0","0","0","180","480","7","1","0","0"
"4576","16","9003376","2015-12-07T00:00:00.000","0","900","900","0","0","0","0","420","0","180","300","900","0","0","0","0","420","0","180","300","7","1","0","0"
"4577","16","9003376","2015-12-14T00:00:00.000","0","1260","1260","0","0","0","0","600","0","180","480","1260","0","0","0","0","600","0","180","480","7","1","0","360"
"4578","16","9003376","2015-12-21T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"4579","16","9003376","2015-12-28T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4603","16","9003391","2015-11-23T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"4604","16","9003391","2015-11-30T00:00:00.000","0","360","360","0","0","0","0","0","0","180","180","360","0","0","0","0","0","0","180","180","7","1","0","0"
"4605","16","9003391","2015-12-07T00:00:00.000","0","360","360","0","0","0","0","0","0","180","180","360","0","0","0","0","0","0","180","180","7","1","0","0"
"4606","16","9003391","2015-12-14T00:00:00.000","0","840","840","0","0","0","0","150","0","180","510","840","0","0","0","0","150","0","180","510","7","1","0","570"
"4607","16","9003391","2015-12-21T00:00:00.000","0","360","360","0","0","0","0","0","0","180","180","360","0","0","0","0","0","0","180","180","7","1","0","0"
