"id_pointage_calcule","id_agent","date_lundi","date_debut","date_fin","quantite","id_ref_type_pointage","id_ref_prime","etat","id_ventil_date","version"
"5769","9004378","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","6","6"
"7184","9005346","2015-07-13T00:00:00.000","2015-07-13T00:00:00.000","NULL","210","3","4","9","6","3"
"7185","9005346","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","420","3","1","9","6","3"
"7186","9005346","2015-07-20T00:00:00.000","2015-07-25T00:00:00.000","NULL","1","3","6","9","6","3"
"7187","9005346","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","1","3","6","9","6","3"
"7188","9005346","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","1","3","6","9","6","3"
"7189","9005346","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","1","3","6","9","6","3"
"7805","9003384","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"7806","9003384","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","480","3","4","9","6","3"
"7807","9003384","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","1","3","6","9","6","3"
"7808","9003384","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","1","3","6","9","6","3"
"7317","9003384","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","480","3","1","9","6","5"
"7322","9003384","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","480","3","1","9","6","5"
"7325","9003384","2015-07-20T00:00:00.000","2015-07-25T00:00:00.000","NULL","480","3","1","9","6","5"
"7321","9003384","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","1","3","6","9","6","5"
"7319","9003384","2015-07-06T00:00:00.000","2015-07-06T00:00:00.000","NULL","480","3","1","9","6","5"
"7320","9003384","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","6","5"
"7318","9003384","2015-07-06T00:00:00.000","2015-07-11T00:00:00.000","NULL","480","3","1","9","6","5"
"7324","9003384","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","480","3","4","9","6","5"
"7223","9003970","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","360","3","1","9","6","3"
"7226","9003970","2015-07-27T00:00:00.000","2015-07-30T00:00:00.000","NULL","480","3","1","9","6","3"
"7227","9003970","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","1","3","6","9","6","3"
"7228","9003970","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","1","3","6","9","6","3"
"7176","9005346","2015-07-06T00:00:00.000","2015-07-11T00:00:00.000","NULL","240","3","1","9","6","3"
"7177","9005346","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","120","3","1","9","6","3"
"7178","9005346","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","30","3","1","9","6","3"
"7179","9005346","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","1","3","6","9","6","3"
"7180","9005346","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","6","3"
"7181","9005346","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","6","3"
"7182","9005346","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","1","3","6","9","6","3"
"7183","9005346","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","210","3","4","9","6","3"
"7190","9005346","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7239","9004392","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","1","3","6","9","6","3"
"7240","9004392","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","1","3","6","9","6","3"
"7241","9004392","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","120","3","1","9","6","3"
"7242","9004392","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","6","3"
"7243","9004392","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","1","3","6","9","6","3"
"7244","9004392","2015-07-06T00:00:00.000","2015-07-06T00:00:00.000","NULL","1","3","6","9","6","3"
"7245","9004392","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","300","3","4","9","6","3"
"7246","9004392","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","1","3","6","9","6","3"
"7247","9004392","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","1","3","6","9","6","3"
"7323","9003384","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","480","3","1","9","6","5"
"7326","9003384","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","480","3","1","9","6","5"
"7809","9004378","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","180","3","1","9","6","3"
"7824","9003778","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","1","3","6","9","6","3"
"7825","9003778","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","1","3","6","9","6","3"
"6718","9003778","2015-07-20T00:00:00.000","2015-07-22T00:00:00.000","NULL","1","3","6","9","6","5"
"7194","9003507","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","480","3","1","9","6","3"
"7195","9003507","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","360","3","1","9","6","3"
"7196","9003507","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","3","1","9","6","3"
"7197","9003507","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","6","3"
"7198","9003507","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","480","3","4","9","6","3"
"7199","9003507","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","6","3"
"7200","9003507","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","1","3","6","9","6","3"
"7201","9003507","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","6","3"
"7202","9003507","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","3"
"7203","9003507","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","480","3","1","9","6","3"
"7204","9003507","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","360","3","1","9","6","3"
"7236","9003981","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","480","3","1","9","6","3"
"7237","9003981","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","1","3","6","9","6","3"
"7251","9004225","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","300","3","4","9","6","3"
"6719","9003778","2015-07-27T00:00:00.000","2015-07-30T00:00:00.000","NULL","480","3","1","9","6","5"
"6717","9003778","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","1","3","6","9","6","5"
"6715","9003778","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","480","3","1","9","6","5"
"6716","9003778","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","1","3","6","9","6","5"
"9644","9005312","2015-08-17T00:00:00.000","2015-08-21T00:00:00.000","NULL","1","3","6","9","8","3"
"7870","9003792","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","240","3","1","9","6","3"
"7871","9003792","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","240","3","1","9","6","3"
"7872","9003792","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","1","3","6","9","6","3"
"7832","9003381","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","6","3"
"7258","9004553","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","240","3","1","9","6","3"
"7259","9004553","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","1","3","6","9","6","3"
"7260","9004553","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","1","3","6","9","6","3"
"7833","9003381","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","180","3","1","9","6","3"
"7834","9003381","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7835","9003381","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","3"
"5850","9003381","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","180","3","1","9","6","8"
"5849","9003381","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","180","3","1","9","6","8"
"5848","9003381","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","1","3","6","9","6","8"
"5844","9003381","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","180","3","1","9","6","8"
"7281","9003789","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","6","3"
"7282","9003789","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","3","1","9","6","3"
"7283","9003789","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","480","3","4","9","6","3"
"6369","9003255","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","180","3","1","9","6","6"
"6370","9003255","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","180","3","1","9","6","6"
"6371","9003255","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","300","3","1","9","6","6"
"6372","9003255","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","6","6"
"6373","9003255","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","6","6"
"10584","9004226","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","1","3","6","4","NULL","0"
"10585","9004226","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","1","3","6","4","NULL","0"
"7252","9004553","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","180","3","1","9","6","3"
"7253","9004553","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","315","3","1","9","6","3"
"7254","9004553","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","240","3","1","9","6","3"
"7255","9004553","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7256","9004553","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","6","3"
"7257","9004553","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","240","3","1","9","6","3"
"5703","9003789","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","6","8"
"7284","9003789","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","1","3","6","9","6","3"
"7285","9003789","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","3"
"7286","9003789","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","1","3","6","9","6","3"
"7287","9003789","2015-06-29T00:00:00.000","2015-06-30T00:00:00.000","NULL","480","3","1","9","6","3"
"5705","9003789","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","0","3","1","9","6","8"
"5708","9003789","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","0","3","1","9","6","8"
"5704","9003789","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","8"
"5702","9003789","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","6","8"
"7840","9003385","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","1","3","6","9","8","6"
"10278","9004985","2015-08-10T00:00:00.000","2015-08-14T00:00:00.000","NULL","1","3","6","9","8","3"
"10279","9004985","2015-08-17T00:00:00.000","2015-08-21T00:00:00.000","NULL","480","3","1","9","8","3"
"10280","9004985","2015-08-17T00:00:00.000","2015-08-20T00:00:00.000","NULL","1","3","6","9","8","3"
"10285","9004984","2015-07-06T00:00:00.000","2015-07-11T00:00:00.000","NULL","480","3","1","9","8","3"
"5706","9003789","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","6","6"
"5856","9003381","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","0","3","1","9","6","8"
"7312","9003384","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","480","3","1","9","6","3"
"7313","9003384","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"7314","9003384","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","480","3","4","9","6","3"
"7315","9003384","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","1","3","6","9","6","3"
"7316","9003384","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","1","3","6","9","6","3"
"5846","9003381","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","180","3","1","9","6","8"
"5845","9003381","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","180","3","1","9","6","8"
"5843","9003381","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","180","3","1","9","6","8"
"5847","9003381","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","6","8"
"7270","9003989","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"10286","9004984","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","480","3","1","9","8","3"
"10287","9004984","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","1","3","6","9","8","3"
"6738","9003381","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","180","3","1","9","6","5"
"6742","9003381","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","180","3","1","9","6","5"
"6737","9003381","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","180","3","1","9","6","5"
"7274","9003989","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","6","5"
"7280","9003989","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","1","3","6","9","6","5"
"7279","9003989","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","1","3","6","9","6","5"
"7306","9003384","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","6","3"
"7307","9003384","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","480","3","1","9","6","3"
"7308","9003384","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","180","3","1","9","6","3"
"7309","9003384","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7310","9003384","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","3"
"5718","9003384","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","6","6"
"7272","9003989","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","480","3","1","9","6","5"
"5720","9003384","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","480","3","1","9","6","6"
"5722","9003384","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","6"
"7311","9003384","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","480","3","1","9","6","3"
"7278","9003989","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","480","3","1","9","6","5"
"7273","9003989","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","6","5"
"5716","9003789","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","6"
"5717","9003789","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","1","3","6","9","6","6"
"6740","9003381","2015-07-13T00:00:00.000","2015-07-13T00:00:00.000","NULL","180","3","1","9","6","5"
"6743","9003381","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","180","3","1","9","6","5"
"6739","9003381","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","180","3","1","9","6","5"
"6736","9003381","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","180","3","1","9","6","5"
"6741","9003381","2015-07-13T00:00:00.000","2015-07-13T00:00:00.000","NULL","180","3","4","9","6","5"
"5519","9005346","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","0","3","1","9","6","6"
"5522","9005346","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","1","3","6","9","6","6"
"6744","9003381","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","1","3","6","9","6","5"
"7841","9003719","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","90","3","1","9","6","3"
"7842","9003719","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","2","3","6","9","6","3"
"7843","9003719","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","3"
"5713","9003789","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","3","1","9","6","6"
"7844","9003719","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","6","3"
"7845","9003719","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","3","1","9","6","3"
"7288","9003789","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","480","3","1","9","6","3"
"7289","9003789","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","480","3","1","9","6","3"
"7290","9003789","2015-07-06T00:00:00.000","2015-07-06T00:00:00.000","NULL","1","3","6","9","6","3"
"7291","9003789","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","480","3","1","9","6","3"
"7292","9003789","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","480","3","4","9","6","3"
"7293","9003789","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","480","3","4","9","6","3"
"7294","9003789","2015-07-13T00:00:00.000","2015-07-13T00:00:00.000","NULL","480","3","4","9","6","3"
"7295","9003789","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","1","3","6","9","6","3"
"7296","9003789","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","1","3","6","9","6","3"
"5712","9003789","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","6","8"
"5714","9003789","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","0","3","1","9","6","8"
"5711","9003789","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","1","3","6","9","6","8"
"5710","9003789","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","3","1","9","6","8"
"5709","9003789","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","0","3","1","9","6","8"
"7846","9003719","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","480","3","4","9","6","3"
"7847","9003719","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","1","3","6","9","6","3"
"7848","9003719","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7849","9003719","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","1","3","6","9","6","3"
"7850","9003719","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","3","1","9","6","3"
"5887","9003719","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","0","3","1","9","6","8"
"5602","9003970","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","360","3","1","9","6","6"
"5603","9003970","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","360","3","1","9","6","6"
"5895","9003719","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","1","3","6","9","6","8"
"5892","9003719","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","0","3","1","9","6","8"
"7345","9004378","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","180","3","1","9","6","3"
"7346","9004378","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","285","3","1","9","6","3"
"7347","9004378","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","240","3","1","9","6","3"
"7348","9004378","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7349","9004378","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","6","3"
"7350","9004378","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","240","3","1","9","6","3"
"7351","9004378","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","240","3","1","9","6","3"
"7352","9004378","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","1","3","6","9","6","3"
"5897","9003719","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","0","3","1","9","6","8"
"5891","9003719","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","480","3","1","9","6","8"
"5894","9003719","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","6","8"
"5893","9003719","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","0","3","1","9","6","8"
"5885","9003719","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","0","3","1","9","6","8"
"6767","9003719","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","480","3","1","9","6","5"
"10288","9004984","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","8","3"
"10289","9004984","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","8","3"
"7367","9005042","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"7369","9005042","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","1","3","6","9","6","3"
"7136","9003793","2015-07-20T00:00:00.000","2015-07-20T00:00:00.000","NULL","480","3","1","9","8","8"
"7137","9003793","2015-07-20T00:00:00.000","2015-07-25T00:00:00.000","NULL","1","3","6","9","8","8"
"7454","9005310","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","1","3","6","9","8","6"
"7370","9005042","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","1","3","6","9","6","3"
"5575","9003975","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","3","1","9","6","8"
"5576","9003975","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","0","3","1","9","6","8"
"5572","9003975","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","0","3","1","9","6","8"
"4915","9003373","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","480","3","4","9","6","8"
"4959","9003412","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","6"
"5551","9003507","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","840","3","1","9","6","6"
"5552","9003507","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","3","1","9","6","6"
"5553","9003507","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","6","6"
"7366","9004982","2015-07-27T00:00:00.000","2015-07-30T00:00:00.000","NULL","1","3","6","9","6","3"
"4908","9003373","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","0","3","1","9","6","8"
"4916","9003373","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","1","3","6","9","6","8"
"4917","9003373","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","6","8"
"4910","9003373","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","8"
"4914","9003373","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","0","3","1","9","6","8"
"4911","9003373","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","0","3","1","9","6","8"
"4909","9003373","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","6","8"
"4912","9003373","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","0","3","1","9","6","8"
"4913","9003373","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","3","1","9","6","8"
"4918","9003373","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","1","3","6","9","6","8"
"7810","9004378","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","285","3","1","9","6","3"
"7811","9004378","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","240","3","1","9","6","3"
"7812","9004378","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"7445","9005310","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","1","3","6","9","8","6"
"7331","9005316","2015-07-06T00:00:00.000","2015-07-10T00:00:00.000","NULL","480","3","1","9","6","3"
"7332","9005316","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","6","3"
"7333","9005316","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","6","3"
"7334","9005316","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","480","3","1","9","6","3"
"7335","9005316","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","1","3","6","9","6","3"
"7336","9005316","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","1","3","6","9","6","3"
"7337","9005316","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","1","3","6","9","6","3"
"7452","9005310","2015-07-20T00:00:00.000","2015-07-25T00:00:00.000","NULL","360","3","1","9","8","6"
"7453","9005310","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","480","3","1","9","8","6"
"5548","9004987","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","6"
"5571","9003975","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","480","3","1","9","6","6"
"7813","9004378","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","6","3"
"5573","9003975","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","1","3","6","9","6","6"
"5574","9003975","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","1","3","6","9","6","6"
"5759","9004378","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","240","3","1","9","6","8"
"5758","9004378","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","240","3","1","9","6","8"
"5577","9003975","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","6"
"9463","9003714","2015-08-24T00:00:00.000","2015-08-25T00:00:00.000","NULL","1","3","6","9","8","3"
"9645","9005312","2015-08-17T00:00:00.000","2015-08-17T00:00:00.000","NULL","1","3","6","9","8","3"
"9658","9004987","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","480","3","1","9","8","3"
"4919","9003373","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","3","1","9","6","6"
"9659","9004987","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","480","3","4","9","8","3"
"9660","9004987","2015-07-13T00:00:00.000","2015-07-14T00:00:00.000","NULL","1","3","6","9","8","3"
"7342","9005316","2015-07-27T00:00:00.000","2015-07-29T00:00:00.000","NULL","480","3","1","9","6","3"
"7343","9005316","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","1","3","6","9","6","3"
"7344","9005316","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","1","3","6","9","6","3"
